fit,lwr,upr
8.408047531428728,8.316469116100848,8.499625946756609
8.140555622280955,8.038468531965453,8.242642712596457
8.521564323993177,8.390763849602916,8.652364798383438
8.375391354991416,8.273647613487768,8.477135096495065
8.474071394686709,8.358007564809428,8.590135224563989
8.312198117900666,8.231610938961849,8.392785296839483
8.212568761891893,8.125520982425089,8.299616541358697
8.208268406827186,8.128129083595736,8.288407730058635
8.17629813856165,8.09840506648295,8.25419121064035
8.22889014719052,8.163700193382338,8.2940801009987
8.3426062042517,8.249162847417464,8.436049561085936
8.084610885041526,8.00355246814282,8.165669301940232
8.122903562184694,8.039355705929186,8.206451418440203
8.24861418822514,8.153330060983134,8.343898315467147
8.299767326230995,8.222713862615977,8.376820789846013
8.180379513169692,8.087447065637711,8.273311960701673
8.185827386527519,8.108565550323531,8.263089222731507
8.158018003818716,8.072833084139985,8.243202923497448
8.28042367474298,8.204832590605411,8.35601475888055
8.282626873372497,8.217803367580181,8.347450379164812
8.172134036856775,8.078495178377528,8.265772895336022
8.448707617031367,8.357302906810526,8.540112327252208
8.443618193638176,8.342149788092197,8.545086599184156
8.337774635883774,8.227816099555605,8.447733172211942
8.383051717724104,8.267406431650942,8.498697003797266
8.134210626712395,8.051359556254466,8.217061697170324
8.490177984614364,8.383397457361466,8.596958511867262
8.489454586219665,8.373901826155368,8.605007346283962
8.30135509905046,8.203291284350787,8.399418913750132
8.335847372056174,8.24679930758154,8.424895436530807
8.265237786243096,8.185626612272289,8.344848960213904
8.325914489437189,8.248197610061895,8.403631368812482
8.313894521720359,8.236103945138842,8.391685098301876
8.401401707486515,8.312064729321662,8.490738685651369
8.286509540835072,8.191769650742195,8.381249430927948
8.072288077263126,7.980372470678903,8.164203683847349
8.436125679776497,8.336670753998051,8.535580605554943
8.401983616225225,8.285354520755972,8.518612711694479
8.418262475632257,8.316335277918487,8.520189673346028
8.297957267049027,8.2185186125148,8.377395921583254
8.193990065752622,8.120116676181576,8.267863455323669
8.137863626345343,8.054783304568822,8.220943948121864
8.309981835259679,8.21909732016078,8.400866350358578
8.511025337382822,8.399165239936462,8.622885434829183
8.342148567281932,8.231815546462705,8.452481588101158
8.202163240183296,8.125531845764524,8.278794634602068
8.289675461618124,8.197615671844918,8.38173525139133
8.180842942811566,8.089641762611128,8.272044123012003
8.509766207464006,8.382256571184769,8.637275843743243
8.54179733323539,8.411216006192193,8.672378660278588
8.125924008853557,8.042336182729438,8.209511834977677
8.20493386788775,8.12523546403181,8.284632271743689
8.144201554790591,8.040252678544743,8.24815043103644
8.476038050530681,8.365883535600993,8.586192565460369
8.55160080637712,8.443157082396015,8.660044530358226
8.342225167596135,8.262937376884317,8.421512958307954
8.166995777452112,8.0883044646357,8.245687090268524
8.34641335368388,8.230852584510805,8.461974122856956
8.14743358068228,8.066996880167682,8.227870281196878
8.511168991976488,8.407277669147586,8.61506031480539
8.145090700610677,8.062808098616719,8.227373302604635
8.134999483106766,8.053187694603924,8.216811271609608
8.627237149863635,8.478604138835532,8.775870160891738
8.336553208121993,8.257190742242793,8.415915674001193
8.441473263708609,8.330767929580846,8.552178597836372
8.342825254699344,8.253897251609091,8.431753257789596
8.103618179396626,8.016034011054716,8.191202347738537
8.260209754118453,8.174318421564724,8.346101086672181
8.49876219493199,8.374231256490946,8.623293133373034
8.245556463267468,8.148321341790968,8.342791584743967
8.127673645704526,8.045039312312879,8.210307979096173
8.274426703924469,8.193697846470114,8.355155561378824
8.213164663909408,8.124267773040936,8.30206155477788
8.253212782857595,8.174815025616827,8.331610540098364
8.389402730180825,8.288136647549772,8.490668812811878
8.433181398246987,8.33357638575867,8.532786410735303
8.38883551304,8.287652352544287,8.490018673535713
8.214286156122721,8.133796429655355,8.294775882590088
8.28856642607404,8.220507643642705,8.356625208505374
8.015473910163545,7.908664740480853,8.122283079846236
8.20216002403515,8.115594806227175,8.288725241843125
8.421378246049144,8.325315602175309,8.51744088992298
8.197831611435996,8.115664261348929,8.279998961523063
8.212329853541185,8.108856335536325,8.315803371546044
8.309350222636276,8.187137525494947,8.431562919777605
8.214301686996961,8.137762443922238,8.290840930071685
8.126342323797934,8.052150869239094,8.200533778356773
8.662954702581615,8.480793148302048,8.845116256861182
8.245612073170532,8.167830058062073,8.323394088278992
8.080213374426329,7.966973118222345,8.193453630630312
8.204032952410891,8.089502486882044,8.318563417939739
8.22426917780125,8.145091194486184,8.303447161116317
8.179369017521775,8.079543029498426,8.279195005545125
8.349515758164202,8.265129113005214,8.43390240332319
8.346555945760453,8.272321247806788,8.420790643714119
8.17041139502316,8.084814788484483,8.256008001561838
8.413339293523663,8.308164966399806,8.51851362064752
8.521960264180738,8.37362200103552,8.670298527325956
8.426423213160424,8.283307887201072,8.569538539119776
8.37998692564312,8.280036326877791,8.479937524408449
8.329895292694424,8.245913227894494,8.413877357494354
8.232792965787874,8.155775051251805,8.309810880323944
8.068867212089293,7.9725387763143925,8.165195647864193
8.181970309969905,8.104476028795409,8.259464591144402
8.28537510655342,8.190605180122699,8.380145032984142
8.251342078103887,8.154631861941471,8.348052294266303
8.234434194879348,8.162605680507223,8.306262709251474
8.619104893738145,8.48781033000303,8.750399457473259
8.261015415838271,8.181778532209432,8.34025229946711
8.120257085048086,8.035053254844447,8.205460915251725
8.349856088448698,8.265396753855796,8.4343154230416
8.251290876527248,8.152062956278343,8.350518796776154
8.211800683974545,8.138906359796875,8.284695008152214
8.360849817709257,8.284807646520843,8.43689198889767
8.17539059113633,8.097427477698822,8.253353704573836
8.387231997412183,8.286215107437613,8.488248887386753
8.26113829195491,8.18507649548434,8.337200088425481
8.281757231578231,8.181511120184261,8.382003342972201
8.326724124308585,8.236854903026515,8.416593345590655
8.370626731008482,8.270158113108907,8.471095348908056
8.245392253437512,8.152800728600855,8.337983778274168
8.19091680992071,8.106657541967076,8.275176077874344
8.158260633483398,8.078660868622498,8.237860398344298
8.301637595809856,8.2256138953728,8.377661296246911
8.303321978135171,8.201977319006511,8.404666637263832
8.203975118885792,8.117596935632559,8.290353302139025
8.277803980689614,8.205821341731829,8.349786619647398
8.268116174598083,8.165263789326774,8.370968559869391
8.264264780818102,8.182023523933607,8.346506037702598
8.190251680225959,8.113217435215287,8.267285925236632
8.266124555191391,8.193596083495244,8.338653026887538
8.23822271946556,8.160553972645936,8.315891466285183
8.161204915012906,8.083745031788037,8.238664798237775
8.384070889057064,8.283565774284112,8.484576003830016
8.31662765920189,8.22885543067557,8.40439988772821
8.292733398509911,8.193584695265526,8.391882101754296
8.262613056521058,8.186616135014463,8.338609978027653
8.191272671079444,8.114284985813038,8.26826035634585
8.192134476465025,8.122146734170238,8.262122218759812
8.20721258454766,8.105167513825416,8.309257655269905
8.46233132361675,8.361329812925707,8.563332834307793
8.19512974763706,8.11829766801968,8.271961827254438
8.413998963681516,8.314680297426603,8.513317629936429
8.252703399241868,8.156108656762978,8.349298141720759
8.334763076834067,8.256124918506648,8.413401235161485
8.293479952253422,8.21590608935828,8.371053815148565
8.289330095664958,8.189721935993555,8.388938255336361
8.276128355346946,8.195175011263373,8.35708169943052
8.08119183938822,7.995648044917909,8.166735633858531
8.370719395959622,8.293195443047699,8.448243348871545
8.307713613805339,8.219315330599974,8.396111897010703
8.183785404820547,8.106404439659011,8.261166369982083
8.429158292338894,8.319003277962967,8.53931330671482
8.207028435517037,8.10625564055213,8.307801230481944
8.354936079153411,8.268718418493796,8.441153739813027
8.318215867196201,8.230123330835788,8.406308403556615
8.150723440099068,8.070250501447893,8.231196378750242
8.325286414790513,8.231651231492927,8.4189215980881
8.186008531344108,8.114942081304559,8.257074981383656
8.102673353682494,8.014067646102673,8.191279061262316
8.127214412454968,8.044492555336207,8.20993626957373
8.41044012669165,8.30592661271981,8.51495364066349
8.31303495972353,8.241275392126663,8.384794527320395
8.391192022192392,8.28751143058284,8.494872613801943
8.317774184968899,8.232550684889725,8.402997685048073
8.443710858589318,8.351863173904125,8.535558543274512
8.205339656171919,8.128763537865222,8.281915774478616
8.34337952977183,8.269489486518514,8.417269573025147
8.318933582813267,8.22457115194928,8.413296013677254
8.20597961036984,8.142948779501351,8.269010441238327
8.210444610439348,8.133911069593928,8.286978151284767
8.163801676958197,8.057148969752316,8.27045438416408
8.146293463622996,8.032493658174038,8.260093269071954
8.267820959011084,8.194925364287748,8.34071655373442
8.24798388995643,8.175910624673472,8.320057155239388
8.206506121139595,8.12398141849395,8.289030823785241
8.23965740500288,8.141830874552229,8.337483935453532
8.089287029159012,7.997795786971286,8.180778271346737
8.467095947599685,8.36535570084711,8.56883619435226
8.255460872943871,8.18204340648012,8.328878339407622
8.345404454315755,8.236741670196194,8.454067238435316
8.41979444638126,8.337057966170116,8.502530926592405
8.080812077183861,7.987399876538866,8.174224277828856
8.21560655895552,8.128016373697152,8.303196744213887
8.119248620854808,8.026596416742345,8.211900824967271
8.561924593514995,8.422496494667751,8.701352692362239
8.38532338702742,8.310872865302674,8.459773908752165
8.077123618782629,7.994577793456133,8.159669444109124
8.133040733662458,8.063959814821477,8.20212165250344
8.227636809943807,8.151999773089525,8.303273846798088
8.445836072558954,8.359177538691457,8.532494606426452
8.394125585275596,8.289527452968803,8.498723717582388
8.129332559301295,8.045695841220699,8.212969277381891
8.269685101807312,8.164128382542318,8.375241821072306
8.174596487139175,8.096570686568166,8.252622287710183
8.214853161329435,8.138024103201326,8.291682219457543
8.373805805793987,8.269512281477034,8.47809933011094
8.243910421748055,8.166249831345867,8.321571012150242
8.164661238955023,8.098010691878923,8.231311786031124
8.458231617394453,8.365480893376747,8.55098234141216
8.364010278955414,8.25201095426963,8.476009603641197
8.39994709405515,8.324823846107465,8.475070342002835
8.14518442807891,8.077324077647592,8.213044778510227
8.325967510534351,8.251972494695746,8.399962526372956
8.266810251429055,8.191888363243272,8.341732139614837
8.373088412005506,8.257253749555307,8.488923074455705
8.245024077552682,8.170498584311177,8.319549570794186
8.285992685994525,8.209442176781208,8.362543195207843
8.186848377381006,8.109642777284916,8.264053977477095
8.21248659214632,8.135954094071884,8.289019090220755
8.44569500677119,8.357940036082491,8.53344997745989
8.486091362403538,8.380764679356785,8.591418045450292
8.221310215980482,8.147596169241872,8.295024262719092
8.12921911587313,8.045563646997472,8.21287458474879
8.274371094021404,8.179192532735456,8.369549655307353
8.128333103928266,8.010545334119737,8.246120873736796
8.240569572688742,8.178416618026304,8.302722527351179
8.2383361628937255,8.160678083008865,8.315994242778586
8.40640371353135,8.31146881811412,8.501338608948581
8.223888768487932,8.124210729423654,8.32356680755221
8.299368727246554,8.22343864230108,8.375298812192028
8.262005760351407,8.166117009401665,8.357894511301149
8.38433785494222,8.297869234102956,8.470806475781485
8.114584913639831,8.028334728452277,8.200835098827385
8.224047326613592,8.151630915920244,8.29646373730694
8.1761794475307,8.100632152702177,8.251726742359223
8.12366038789304,8.039059959017496,8.208260816768583
8.458035164944357,8.343274609711994,8.572795720176721
8.251823909350996,8.150090155236104,8.353557663465889
8.15427961829205,8.073748499673684,8.234810736910415
8.27941296716095,8.203670638804324,8.355155295517575
8.085089622316904,7.9926451690507365,8.177534075583072
8.42421476692812,8.317055770503416,8.531373763352825
8.132730614543464,8.050486968884776,8.214974260202151
8.320922978597924,8.243655622475183,8.398190334720665
8.385699176080202,8.298958438536129,8.472439913624275
8.394620288600061,8.295486000928316,8.493754576271806
8.217489355194585,8.11812668135239,8.316852029036781
8.121630932846276,8.029367764327313,8.21389410136524
8.178047128303657,8.067922711647466,8.288171544959848
8.394816741050157,8.30319366526863,8.486439816831684
8.126317572169329,8.038994445913376,8.213640698425282
8.229924292046459,8.115750388539329,8.344098195553588
8.265902915937847,8.190033585467727,8.341772246407967
8.268279980326529,8.195900501861304,8.340659458791754
8.567163334512765,8.429745942131103,8.704580726894427
8.422863293886747,8.3217470507434,8.523979537030094
8.223371913647386,8.150727191792333,8.296016635502438
8.414838394310282,8.333366667266818,8.496310121353746
8.178329625063053,8.10169416756961,8.254965082556497
8.220200745261547,8.143589750554343,8.296811739968751
8.140903788974137,8.059063576893159,8.222744001055116
8.189225441769688,8.114970737737885,8.263480145801491
8.56344907327246,8.417964622202579,8.708933524342342
8.319448214031777,8.242303804575819,8.396592623487734
8.449300860252002,8.336894902607508,8.561706817896496
8.509647951607903,8.356619025789698,8.662676877426108
8.19688398498185,8.093443670620685,8.300324299343016
8.312074391201046,8.235476201978067,8.388672580424025
8.150815893116096,8.079339756971251,8.222292029260942
8.350872043633514,8.270164935888845,8.431579151378182
8.111181610794878,8.02427984760412,8.198083373985636
8.466244010077428,8.359383008369722,8.573105011785135
8.156332095204592,8.076511545032599,8.236152645376585
8.14076013438047,8.072354939128296,8.209165329632643
8.435485098236331,8.349964631689296,8.521005564783366
8.408374777701752,8.321580136881412,8.495169418522092
8.26279923700632,8.200761800387847,8.324836673624793
8.410162250192796,8.332905637877204,8.487418862508388
8.219746971548886,8.14314419911944,8.296349743978332
8.457540461619892,8.355142772669499,8.559938150570286
8.166990529849327,8.090322084890419,8.243658974808236
8.309822649791775,8.223203303986544,8.396441995597005
8.349072479657112,8.254084823834264,8.44406013547996
8.433118317119105,8.329311875153115,8.536924759085094
8.3329079029546,8.237447022855228,8.428368783053973
8.228943168287685,8.147497560438326,8.310388776137044
8.284507638156924,8.20891065200305,8.360104624310798
8.247994385161999,8.170032225923848,8.32595654440015
8.244003086699195,8.169356937817678,8.318649235580711
8.098720396025596,8.011017021327321,8.186423770723872
8.180608988831924,8.103025154621498,8.25819282304235
8.246932899871556,8.176370193401869,8.317495606341243
8.119122650766435,8.033713578978775,8.204531722554096
8.18861032895807,8.057937879485182,8.319282778430958
8.220767962402373,8.144146057176847,8.2973898676279
8.20250357046779,8.125879153055866,8.279127987879715
8.2456587841478175,8.166029452711225,8.32528811558441
8.330525590963132,8.235193805719241,8.425857376207023
8.457288611200847,8.36528792063032,8.549289301771372
8.367326376386124,8.278920475909775,8.455732276862474
8.246757759661183,8.151868927806145,8.34164659151622
8.034103595945336,7.9419833272278115,8.12622386466286
8.10842350975063,8.034296231029252,8.182550788472007
8.336991866368544,8.241286940710868,8.43269679202622
8.382931207172629,8.287735028928717,8.47812738541654
8.12343350103671,8.038793425708135,8.208073576365283
8.192150007339265,8.127174974829536,8.257125039848994
8.300743637561835,8.161619167460833,8.439868107662837
8.329090905425812,8.25106142278574,8.407120388065882
8.246854703277563,8.173768370724897,8.31994103583023
8.293583112410133,8.217840652621272,8.369325572198994
8.166579493962374,8.093263699084542,8.239895288840206
8.23514903976542,8.143647818755635,8.326650260775203
8.346701419874645,8.256133700779861,8.437269138969429
8.19490286078073,8.118062518158942,8.271743203402517
8.345782620240323,8.251586800881952,8.439978439598693
8.37856777098004,8.275962131726251,8.481173410233827
8.256932836770003,8.156022810446533,8.357842863093474
8.285301742154079,8.209699310991471,8.360904173316687
8.426483200316575,8.329950010902927,8.523016389730223
8.419170023057578,8.31697951546991,8.521360530645246
8.237837062549454,8.141179392981842,8.334494732117067
8.390480715283053,8.289768914606386,8.49119251595972
8.27509183361922,8.199452768146706,8.350730899091733
8.192188124904433,8.093384441301898,8.290991808506968
8.145635824919783,8.021793710694837,8.269477939144728
8.479978571285073,8.359124677844093,8.600832464726054
8.26556258565335,8.189681155651973,8.341444015654728
8.212600035574486,8.13606732746919,8.289132743679781
8.34128634648822,8.258442899346255,8.424129793630184
8.479872752331481,8.3460049004224,8.613740604240562
8.216623141482579,8.116745725449405,8.316500557515752
8.255184058962108,8.182972323012008,8.327395794912208
8.361530478278247,8.285392078876876,8.437668877679618
8.278283780482083,8.197038394485157,8.359529166479009
8.178712693173257,8.106516412194086,8.250908974152427
8.054523413015056,7.9661795018150485,8.142867324215064
8.414570801082881,8.326186153756652,8.50295544840911
8.453048901707877,8.342359094382028,8.563738709033727
8.281744916852137,8.186863647560598,8.376626186143676
8.124676131143742,8.040834154768632,8.208518107518852
8.110047176513227,8.022924347876305,8.197170005150149
8.181954779095665,8.096010673755723,8.267898884435608
8.546981656508377,8.422578220279556,8.671385092737198
8.220514837532122,8.12741537786505,8.313614297199193
8.357396152564023,8.26340856061007,8.451383744517976
8.252322574520417,8.15620828711923,8.348436861921604
8.179212208925657,8.116244127981735,8.242180289869578
8.454967784057473,8.347511762173534,8.562423805941412
8.186599185758842,8.079541261385078,8.293657110132607
8.38427699743637,8.294029677024787,8.474524317847953
8.514787302126525,8.405888241982451,8.623686362270599
8.269266139753974,8.173826305992257,8.36470597351569
8.397840069756638,8.301581773402042,8.494098366111235
8.271688318840155,8.196637518511599,8.346739119168712
8.240924371330385,8.151626900777211,8.330221841883558
8.360746657552548,8.273875247233564,8.447618067871533
8.252305235432274,8.17398724989544,8.330623220969109
8.19571850025834,8.088345889730595,8.303091110786086
8.483358012987892,8.359873942844965,8.60684208313082
8.369765682626335,8.257199904882889,8.482331460369782
8.12948328101827,8.0471842757212535,8.211782286315287
8.274490220227202,8.177882491918849,8.371097948535555
8.316957494280816,8.238684707389991,8.39523028117164
8.27941296716095,8.203670638804324,8.355155295517575
8.271085642931043,8.195894497088943,8.346276788773142
8.277769149263573,8.185242743130484,8.370295555396662
8.241914939084257,8.130522836574885,8.353307041593629
8.391273434934531,8.285130704999036,8.497416164870026
8.216015429904797,8.11512480764891,8.316906052160684
8.352502777519419,8.279196055714557,8.42580949932428
8.297395297510985,8.213165051751638,8.381625543270331
8.420312363738898,8.312593523343173,8.528031204134622
8.396637518678432,8.311423880926487,8.481851156430377
8.147483507807713,8.066558780104858,8.22840823551057
8.237826779277999,8.129299763744102,8.346353794811895
8.192747435645591,8.115823039989701,8.269671831301482
8.287396309783366,8.188485079145304,8.386307540421429
8.211858952674492,8.142654257151753,8.28106364819723
8.408460598770318,8.331632691093867,8.48528850644677
8.201126506521456,8.122829613273947,8.279423399768966
8.234705973192442,8.156693548644922,8.312718397739962
8.467782290946307,8.336826882943502,8.598737698949112
8.41276222828623,8.298871524340667,8.526652932231793
8.26954863651337,8.189433187250998,8.349664085775743
8.389629617037155,8.28833023538544,8.49092899868887
8.397146467119308,8.318474868104031,8.475818066134584
8.189200478206972,8.124207802755098,8.254193153658846
8.399764634883867,8.259575329497409,8.539953940270326
8.149752376371016,8.069124857274927,8.230379895467104
8.234779337591782,8.136421606303823,8.33313706887974
8.286380354598553,8.190688366311797,8.382072342885309
8.277383512114188,8.193242259130038,8.361524765098338
8.17641886104724,8.092520485748858,8.260317236345623
8.19129548101111,8.107249945774026,8.275341016248195
8.265966432240578,8.183547650166062,8.348385214315094
8.104190644140235,8.02470756625458,8.18367372202589
8.319777837176591,8.229914579610718,8.409641094742465
8.617408489918454,8.479618450840618,8.755198528996289
8.219277455027875,8.142839349778786,8.295715560276964
8.122841320333167,8.047867294168949,8.197815346497386
8.15406322664129,8.073973734800134,8.234152718482445
8.108317972722134,7.995485619835053,8.221150325609214
8.217160794566867,8.117041202826535,8.3172803863072
8.37273095456698,8.283454749627817,8.462007159506145
8.356715491995033,8.262710944648836,8.45072003934123
8.26897617176976,8.194333957620968,8.343618385918552
8.271915417630597,8.19621783241473,8.347613002846463
8.276753406012872,8.181681280948872,8.371825531076873
8.20570300832219,8.106189410971583,8.305216605672799
8.219164223533822,8.139338930213555,8.298989516854089
8.202623018502173,8.087296310524332,8.317949726480014
8.289665178346668,8.19113070027221,8.388199656421127
8.304531303104971,8.210481814937484,8.398580791272458
8.227962236696305,8.12807482304058,8.32784965035203
8.287303644832226,8.192583429795489,8.382023859868964
8.349364479095966,8.250966481552476,8.447762476639456
8.460814256399743,8.333272561524051,8.588355951275435
8.332330190608205,8.24186878812709,8.422791593089322
8.520671892033965,8.388524099442131,8.652819684625799
8.270667539920781,8.1949408622216,8.346394217619963
8.213338529668576,8.112210132628515,8.314466926708636
8.125929256456342,8.041720678814832,8.210137834097852
8.427421394082245,8.32550408623393,8.529338701930559
8.308728921881192,8.2115007888881415,8.405957054874243
8.350037233265288,8.285046439123022,8.415028027407555
8.355297721677628,8.252595181441684,8.458000261913572
8.044767278192857,7.9546961965302945,8.13483835985542
8.40031023427131,8.27233356882105,8.528286899721568
8.337124398414398,8.258139470243327,8.416109326585469
8.423229022908806,8.315633408059382,8.530824637758231
8.30295275103987,8.206369698487002,8.399535803592737
8.442029985643865,8.340854575319574,8.543205395968156
8.262799864348564,8.166964605008701,8.358635123688426
8.229252640297716,8.1246652972264215,8.33383998336901
8.197512059628526,8.120760002548156,8.2742641167088955
8.249226520063463,8.174327582627452,8.324125457499473
8.291994904415821,8.216291055309185,8.367698753522458
8.610873885782372,8.469683410510108,8.752064361054636
8.305335902307695,8.214046768140278,8.396625036475111
8.298761431076903,8.20420096350761,8.393321898646196
8.30596397695437,8.22024549594594,8.3916824579628
8.13043153481466,8.060867617858728,8.199995451770592
8.29575406841951,8.211835880051316,8.379672256787705
8.055287305846713,7.959296295708004,8.151278315985422
8.1421057127101,8.064123720618834,8.220087704801365
8.342648294968447,8.250178813256616,8.435117776680277
8.529938359200369,8.422204147646639,8.637672570754098
8.292562121556648,8.21684512214298,8.368279120970316
8.447290909231056,8.337983386860321,8.55659843160179
8.394362967337496,8.302721482476983,8.48600445219801
8.327787852987777,8.245734793215133,8.409840912760421
8.159941294494738,8.067011132300555,8.25287145668892
8.142905276244152,8.060280859639372,8.225529692848932
8.392180982359852,8.28578036379135,8.498581600928354
8.175147961471646,8.09308481221785,8.257211110725443
8.13544297354797,8.038967762610291,8.23191818448565
8.201229666678165,8.117257095038566,8.285202238317764
8.197796780009956,8.094239998933235,8.301353561086676
8.32159839156413,8.249481451863959,8.393715331264302
8.255998941436289,8.163372573838485,8.348625309034093
8.239326730647598,8.172131510590837,8.306521950704358
8.116848534600349,8.03135986688063,8.202337202320068
8.287628444242483,8.187784051949833,8.387472836535132
8.231716365031323,8.133005881699997,8.330426848362649
8.422058694684024,8.324579710082254,8.519537679285794
8.376510258398827,8.29155219909328,8.461468317704375
8.174704682964554,8.098988933028497,8.250420432900611
8.214353645577033,8.138531287216415,8.29017600393765
8.110387506797723,8.023331199219012,8.197443814376435
8.236876929201818,8.159653499081758,8.314100359321879
8.056381245691407,7.932594289958868,8.180168201423946
8.212600035574486,8.13606732746919,8.289132743679781
8.466488459262639,8.343594018171004,8.589382900354273
8.309641940150033,8.227432283840564,8.391851596459503
8.153139936407616,8.066982180016028,8.239297692799203
8.358109906336136,8.252115199115199,8.464104613557073
8.200488583778172,8.127741277034627,8.273235890521718
8.255302749993058,8.173904325586154,8.336701174399963
8.064997486695058,7.9530129820662365,8.17698199132388
8.210956217677108,8.10947772328646,8.312434712067756
8.297417672267802,8.19814196063671,8.396693383898894
8.390402942557285,8.30014332915504,8.480662555959531
8.18325674041974,8.07924521289812,8.287268267941359
8.312132224726145,8.215260462807992,8.409003986644299
8.062187639004852,7.9377429352714985,8.186632342738205
8.259774382011027,8.169198137917101,8.350350626104953
8.192628744614641,8.118651459891094,8.266606029338188
8.096579439247604,7.997090663219518,8.19606821527569
8.306652543923027,8.204707002521753,8.408598085324302
8.37860923435454,8.29422254254059,8.46299592616849
8.39035035663497,8.30265950900726,8.47804120426268
8.533475883950512,8.399258270633457,8.667693497267567
8.422878197418743,8.32186652597402,8.523889868863467
8.294594670575142,8.208538520056496,8.380650821093788
8.246292733739523,8.168460454427473,8.324125013051573
8.184523898914637,8.078634090675678,8.290413707153597
8.224145239167516,8.14486376273437,8.303426715600661
8.193087765930088,8.116177309329101,8.269998222531074
8.176638468846146,8.098771221086324,8.25450571660597
8.379956087135376,8.301120267560618,8.458791906710134
8.180593457957684,8.094382636055181,8.266804279860187
8.243002874322734,8.165404562044445,8.320601186601023
8.344627407481648,8.270604499479008,8.418650315484287
8.125248595887351,8.040923346876934,8.209573844897768
8.262607808918274,8.18981391139243,8.335401706444117
8.38441121934156,8.283858777012641,8.484963661670479
8.322523501318331,8.23453461795712,8.410512384679542
8.295024865070765,8.190322761869787,8.399726968271743
8.241754996612919,8.16423948818669,8.319270505039148
8.155901343357709,8.056458522010686,8.25534416470473
8.056451951293862,7.96843199566155,8.144471906926174
8.431138789197771,8.34610266168034,8.516174916715201
8.397610736037537,8.308375705648096,8.486845766426978
8.222295312890834,8.123343228875703,8.321247396905965
8.278434714133171,8.210954492767643,8.3459149354987
8.18184637133617,8.10569044369331,8.258002298979031
8.39574003128383,8.301373165041726,8.490106897525935
8.287586141591623,8.20498393095269,8.370188352230556
8.319629774256498,8.22843686193243,8.410822686580566
8.18399130126574,8.095541237215105,8.272441365316375
8.246453515487218,8.149534800724357,8.343372230250079
8.328077820971993,8.230800150855334,8.425355491088652
8.20579342988458,8.12922340706009,8.282363452709069
8.240053345190441,8.162645455576442,8.31746123480444
8.352270643060304,8.276396321542393,8.428144964578216
8.14482576618016,8.024328423462304,8.265323108898016
8.341302716638818,8.24530923695763,8.437296196320007
8.226321442779678,8.15369100797475,8.298951877584607
8.143048718903705,8.060358673810688,8.225738763996722
8.22836342448665,8.155731111777934,8.300995737195366
8.59147505956614,8.457106886406484,8.725843232725795
8.164371047730073,8.07477569940475,8.253966396055397
8.381910216319143,8.286833346547038,8.476987086091249
8.334213422022122,8.24460800637563,8.423818837668614
8.093985983208162,8.017371002386948,8.170600964029376
8.120872287617404,8.032609513793716,8.209135061441092
8.233139928020831,8.130861110129898,8.335418745911765
8.355545822185833,8.244923530269283,8.466168114102384
8.304489212388223,8.219041073748855,8.38993735102759
8.141178661258959,8.05617474229138,8.226182580226537
8.1702856368689,8.091896860563958,8.248674413173843
8.618144760390509,8.461019908085236,8.775269612695782
8.234177308791633,8.13276292669949,8.335591690883776
8.220316220144353,8.138822565428121,8.301809874860584
8.221012411587584,8.135911054495365,8.306113768679802
8.142940523078323,8.062573870066412,8.223307176090234
8.123655140290255,8.039603482882994,8.207706797697517
8.189895819067223,8.105450963275029,8.274340674859417
8.162170295963326,8.051305883908672,8.273034708017981
8.303712882654061,8.202630938862933,8.404794826445189
8.050996171536369,7.966721391014989,8.135270952057748
8.227962236696305,8.12807482304058,8.32784965035203
8.530512643464505,8.403853854001175,8.657171432927834
8.22712079437962,8.150328768147464,8.303912820611774
8.291042030358891,8.19928251506272,8.382801545655063
8.212993386956143,8.14368389881742,8.282302875094866
8.153269122644133,8.073083170206225,8.233455075082041
8.45991880045978,8.36502188088875,8.55481572003081
8.208868929105245,8.124077333503568,8.293660524706922
8.171533514578716,8.093253732204484,8.249813296952947
8.15165273493896,8.042895124850471,8.260410345027449
8.411410755244855,8.306579866738955,8.516241643750755
8.263969130056255,8.1912812486006,8.33665701151191
8.145420535689604,8.049396632653067,8.241444438726141
8.221569972799196,8.124077736449562,8.31906220914883
8.450290577422896,8.358080119658895,8.542501035186897
8.292448678128482,8.216734365616412,8.36816299064055
8.273503625624908,8.197838090496841,8.349169160752975
8.263406948584102,8.188543549047175,8.338270348121029
8.366121863844262,8.267052894936707,8.465190832751816
8.16072358893163,8.056411226598348,8.265035951264911
8.590888126465382,8.44231042318897,8.739465829741794
8.475944534996563,8.372748446466098,8.579140623527028
8.269772095287443,8.160685322654006,8.378858867920881
8.281233309614377,8.199574513663816,8.362892105564939
8.393017177073755,8.298630798183748,8.487403555963763
8.225348002179837,8.114164318666132,8.336531685693542
8.34380309231899,8.277908893616969,8.40969729102101
8.466692536187304,8.367060078671582,8.566324993703027
8.199256236942597,8.13124513579938,8.267267338085814
8.173696218771278,8.089522644436235,8.257869793106321
8.188127183356267,8.027109092171658,8.349145274540875
8.109681882666015,8.032918955568865,8.186444809763165
8.24649731583002,8.13922761378482,8.353767017875219
8.236919231852678,8.128204916459593,8.345633547245763
8.37367920836337,8.283739943707278,8.463618473019462
8.24935570629998,8.171285319106966,8.327426093492994
8.24381454064877,8.155988771681507,8.331640309616034
8.20109104775317,8.1231569527715,8.27902514273484
8.365717389914789,8.290857802171617,8.44057697765796
